Rule class order,Rule set name,RuleType,row (within class),extra data,feast / season type,evening name,day name,Is Seasonal Time,ByDayOfWeek-RclYear,ByDayOfWeek-Weekday,ByDayOfMonth-Year,ByDayOfMonth-Month,ByDayOfMonth-Day,OT1,OT2a,OT2b,NT1,NT2,Morning apoc.,Morning OT,Morning OT alt,Morning NT,Morning NT alt,Evening apoc.,Evening OT,Evening OT alt,Evening NT,Evening NT alt.,Evening gospel for communion,M Psalm main,M Psalm optional,M Psalm alt.,M omitted if canticle,E Psalm main,E Psalm optional,E Psalm alt.,E omitted if canticle,RclTrack1-NameOverride,RclTrack1-FullNameOverride,RclTrack1-Note,RclTrack1-Other,RclTrack1-Apoc,RclTrack1-OT,RclTrack1-OT-alt,RclTrack1-Psalm,RclTrack1-Psalm-alt,RclTrack1-Canticle,RclTrack1-ApocCanticle,RclTrack1-NT,RclTrack1-NT-alt,RclTrack1-Gospel,RclTrack1-Gospel-alt,RclTrack2-NameOverride,RclTrack2-FullNameOverride,RclTrack2-Note,RclTrack2-Other,RclTrack2-Apoc,RclTrack2-OT,RclTrack2-OT-alt,RclTrack2-Psalm,RclTrack2-Psalm-alt,RclTrack2-Canticle,RclTrack2-Apoc-Canticle,RclTrack2-NT,RclTrack2-NT-alt,RclTrack2-Gospel,RclTrack2-Gospel-alt,RclTrack3-NameOverride,RclTrack3-FullNameOverride,RclTrack3-Note,RclTrack3-Other,RclTrack3-Apoc,RclTrack3-OT,RclTrack3-OT-alt,RclTrack3-Psalm,RclTrack3-Psalm-alt,RclTrack3-Canticle,RclTrack3-Apoc-Canticle,RclTrack3-NT,RclTrack3-NT-alt,RclTrack3-Gospel,RclTrack2-Gospel-alt
9,FourWeeksLeadingToAdvent,ByDayOfWeek,0,,,,4th Sunday before Advent,TRUE,,Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,1,,,,Week of 4th Sunday before Advent,TRUE,,M,,,,Daniel 1,Isaiah 1:1–20,,Revelation 1,Matthew 1:18–end,,,,,,,,,,,,2,146,,,92,"96,97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,2,,,,Week of 4th Sunday before Advent,TRUE,,T,,,,Daniel 2:1–24,Isaiah 1:21–end,,Revelation 2:1–11,Matthew 2:1–15,,,,,,,,,,,,5,147.1-12,,,100,"98,99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,3,,,,Week of 4th Sunday before Advent,TRUE,,W,,,,Daniel 2:25–end,Isaiah 2:1–11,,Revelation 2:12–end,Matthew 2:16–end,,,,,,,,,,,,9,147.13-end,,,112,"111,116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,4,,,,Week of 4th Sunday before Advent,TRUE,,Th,,,,Daniel 3:1–18,Isaiah 2:12–end,,Revelation 3:1–13,Matthew 3,,,,,,,,,,,,15,"11,148",,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,5,,,,Week of 4th Sunday before Advent,TRUE,,F,,,,Daniel 3:19–end,Isaiah 3:1–15,,Revelation 3:14–end,Matthew 4:1–11,,,,,,,,,,,,16,149,,,143,"137,138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,6,,,,Week of 4th Sunday before Advent,TRUE,,S,,,,Daniel 4:1–18,Isaiah 4:2–5:7,,Revelation 4,Matthew 4:12–22,,,,,,,,,,,,18.31-end,150,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,7,,,,3rd Sunday before Advent,TRUE,,Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,8,,,,Week of 3rd Sunday before Advent,TRUE,,M,,,,Daniel 4:19–end,Isaiah 5:8–24,,Revelation 5,Matthew 4:23–5:12,,,,,,,,,,,,20,19,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,9,,,,Week of 3rd Sunday before Advent,TRUE,,T,,,,Daniel 5:1–12,Isaiah 5:25–end,,Revelation 6,Matthew 5:13–20,,,,,,,,,,,,21,24,,,40,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,10,,,,Week of 3rd Sunday before Advent,TRUE,,W,,,,Daniel 5:13–end,Isaiah 6,,"Revelation 7:1–4,9–end",Matthew 5:21–37,,,,,,,,,,,,23,25,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,11,,,,Week of 3rd Sunday before Advent,TRUE,,Th,,,,Daniel 6,Isaiah 7:1–17,,Revelation 8,Matthew 5:38–end,,,,,,,,,,,,26,27,,,43,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,12,,,,Week of 3rd Sunday before Advent,TRUE,,F,,,,Daniel 7:1–14,Isaiah 8:1–15,,Revelation 9:1–12,Matthew 6:1–18,,,,,,,,,,,,32,28,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,13,,,,Week of 3rd Sunday before Advent,TRUE,,S,,,,Daniel 7:15–end,Isaiah 8:16–9:7,,Revelation 9:13–end,Matthew 6:19–end,,,,,,,,,,,,33,,,,86,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,14,,,,2nd Sunday before Advent,TRUE,,Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,15,,,,Week of 2nd Sunday before Advent,TRUE,,M,,,,Daniel 8:1–14,Isaiah 9:8–10:4,,Revelation 10,Matthew 7:1–12,,,,,,,,,,,,47,46,,,71,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,16,,,,Week of 2nd Sunday before Advent,TRUE,,T,,,,Daniel 8:15–end,Isaiah 10:5–19,,Revelation 11:1–14,Matthew 7:13–end,,,,,,,,,,,,52,48,,,67,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,17,,,,Week of 2nd Sunday before Advent,TRUE,,W,,,,Daniel 9:1–19,Isaiah 10:20–32,,Revelation 11:15–end,Matthew 8:1–13,,,,,,,,,,,,56,57,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,18,,,,Week of 2nd Sunday before Advent,TRUE,,Th,,,,Daniel 9:20–end,Isaiah 10:33–11:9,,Revelation 12,Matthew 8:14–22,,,,,,,,,,,,62,61,,,76,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,19,,,,Week of 2nd Sunday before Advent,TRUE,,F,,,,Daniel 10:1–11:1,Isaiah 11:10–end of 12,,Revelation 13:1–10,Matthew 8:23–end,,,,,,,,,,,,63,65,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,20,,,Eve of Christ the King,Week of 2nd Sunday before Advent,TRUE,,S,,,,Daniel 12,Isaiah 13:1–13,,Revelation 13:11–end,Matthew 9:1–17,,,,,,N/A,Isaiah 10:33-11:9,,1 Timothy 6:11-16,,,78.1-39,,,,"99,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,21,,,,Christ the King Sunday,TRUE,,Su,,,,,,,,,,,,,,1 Maccabees 2:15-29,2 Samuel 23:1-7,,Matthew 28:16-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,22,,,,Week of 1st Sunday before Advent,TRUE,,M,,,,Isaiah 40:1–11,Isaiah 14:3–20,,Revelation 14:1–13,Matthew 9:18–34,,,,,,,,,,,,96,92,,,80,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,23,,,,Week of 1st Sunday before Advent,TRUE,,T,,,,Isaiah 40:12–26,Isaiah 17,,"Revelation 14:14–end,15:1-end",Matthew 9:35–10:15,,,,,,,,,,,,97,"98,100",,,101,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,24,,,,Week of 1st Sunday before Advent,TRUE,,W,,,,Isaiah 40:27–41:7,Isaiah 19,,Revelation 16:1–11,Matthew 10:16–33,,,,,,,,,,,,112,"110,111",,,122,"121,123,124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,25,,,,Week of 1st Sunday before Advent,TRUE,,Th,,,,Isaiah 41:8–20,Isaiah 21:1–12,,Revelation 16:12–end,Matthew 10:34–11:1,,,,,,,,,,,,125,"126,127,128",,,133,"131,132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,26,,,,Week of 1st Sunday before Advent,TRUE,,F,,,,Isaiah 41:21–42:9,Isaiah 22:1–14,,Revelation 17,Matthew 11:2–19,,,,,,,,,,,,139,,,,146,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,FourWeeksLeadingToAdvent,ByDayOfWeek,27,,,,Week of 1st Sunday before Advent,TRUE,,S,,,,Isaiah 42:10–17,Isaiah 24,,Revelation 18,Matthew 11:20–end,,,,,,,,,,,,145,,,,150,"148,149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,1,Sunday between 24 and 28 May inclusive ,,,,,A,Su,,,,,,,,,,"Jeremiah 30:1-3,10-22",,Acts 6,,,Amos 3:1-8,,Ephesians 5:1-17,,Mark 1:40-45,10,,,,13,7,,,,,,,Ecclesiasticus 15:15-20,Deuteronomy 30:15-20,,119:1-8,,,,1 Corinthians 3:1-9,,Matthew 5:21-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,2,Sunday between 24 and 28 May inclusive ,,,,,B,Su,,,,,,,,,,"Jeremiah 30:1-3,10-22",,Acts 6,,,Numbers 20:2-13,,Philippians 3:7-21,,Luke 6:17-26,7,,,,6,,,,,,,,,2 Kings 5:1-14,,30,,,,1 Corinthians 9:24-27,,Mark 1:40-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,3,Sunday between 24 and 28 May inclusive ,,,,,C,Su,,,,,,,,,,"Jeremiah 30:1-3,10-22",,Acts 6,,Wisdom 11:21-12:11,"Hosea 10:1-8,12",,Galatians 4:8-20,,Matthew 5:21-37,7,,,,6,5,,,,,,,,Jeremiah 17:5-10,,1,,,,1 Corinthians 15:12-20,,Luke 6:17-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,4,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,5,,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,6,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,7,,,,,,,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,8,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,9,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,10,Sunday between 29 May and 4 June inclusive ,,,,,A,Su,,,,,,,,,,Deuteronomy 5:1-21,,Acts 21:17-39a,,,Ruth 2:1-20a,,Luke 8:4-15,,,37:1-18,,,,33* ,,,,,,,,,"Deuteronomy 11:18-21,26-28",,"31:1-5,19-24*",,,,"Romans 1:16-17,3:22b-28,(29-31)",,Matthew 7:21-29,,,,,,,"Genesis 6:9-22,7:24,8:14-19",,46,,,,"Romans 1:16-17,3:22b-28,(29-31)",,Matthew 7:21-29,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,11,Sunday between 29 May and 4 June inclusive ,,,,,B,Su,,,,,,,,,,Deuteronomy 5:1-21,,Acts 21:17-39a,,,Jeremiah 5:1-19,,Romans 7:7-25,,Luke 7:1-10,"28,32",,,,35*,,,,,,,,,Deuteronomy 5:12-15,,81:1-10 ,,,,2 Corinthians 4:5-12,,Mark 2:23-3:6,,,,,,,"1 Samuel 3:1-10,(11-20)",,"139:1-5,12-18",,,,2 Corinthians 4:5-12,,Mark 2:23-3:6,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,12,Sunday between 29 May and 4 June inclusive ,,,,,C,Su,,,,,,,,,,Deuteronomy 5:1-21,,Acts 21:17-39a,,,Genesis 4:1-16,,Mark 3:7-19,,,41,,,,39,,,,,,,,,"1 Kings 8:22-23,41-43",,96:1-9,,,,Galatians 1:1-12,,Luke 7:1-10,,,,,,,"1 Kings 18:20-21,(22-29),30-39",,96,,,,Galatians 1:1-12,,Luke 7:1-10,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,13,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,14,,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,15,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,16,,,,,,,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,17,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,18,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,19,Sunday between 5 and 11 June inclusive ,,,,,A,Su,,,,,,,,,,Deuteronomy 6:10-25 ,,Acts 22:22-23:11,,,1 Samuel 18:1-16,,Luke 8:41-56,,,38,,,,41,39,,,,,,,,Hosea 5:15-6:6,,50:7-15,,,,Romans 4:13-25 ,,"Matthew 9:9-13,18-26",,,,,,,Genesis 12:1-9 ,,33:1-12 ,,,,Romans 4:13-25,,"Matthew 9:9-13,18-26",,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,20,Sunday between 5 and 11 June inclusive ,,,,,B,Su,,,,,,,,,,Deuteronomy 6:10-25 ,,Acts 22:22-23:11,,,Jeremiah 6:16-21,,Romans 9:1-13 ,,Luke 7:11-17,36,,,,37:1-11,37:12-17,,,,,,,,Genesis 3:8-15,,130,,,,2 Corinthians 4:13-5:1 ,,Mark 3:20-35,,,,,,,"1 Kings 18:20-21,(22-29),30-39",,138,,,,2 Corinthians 4:13-5:1,,Mark 3:20-35,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,21,Sunday between 5 and 11 June inclusive ,,,,,C,Su,,,,,,,,,,Deuteronomy 6:10-25,,Acts 22:22-23:11,,,Genesis 8:15-9:17,,Mark 4:1-20,,,45,,,,44*,,,,,,,,,1 Kings 17:17-24,,30,,,,Galatians 1:11-24,,Luke 7:11-17,,,,,,,"1 Kings 17:8-16,(17-24)",,146,,,,Galatians 1:11-24,,Luke 7:11-17,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,22,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,23,,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,24,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,25,,,,,,,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,26,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,27,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,28,Sunday between 12 and 18 June inclusive ,,,,,A,Su,,,,,,,,,,Deuteronomy 10:12-11:1 ,,Acts 23:12-35,,,1 Samuel 21:1-15,,Luke 11:14-28,,,45,,,,43,42,,,,,,,,Exodus 19:2-8a,,100,,,,Romans 5:1-8,,"Matthew 9:35-10:8,(9-23)",,,,,,,"Genesis 18:1-15,(21:1-7)",,"116:1,10-17*",,,,Romans 5:1-8,,"Matthew 9:35-10:8,(9-23)",,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,29,Sunday between 12 and 18 June inclusive ,,,,,B,Su,,,,,,,,,,Deuteronomy 10:12-11:1 ,,Acts 23:12-35,,,Jeremiah 7:1-16,,Romans 9:14-26,,Luke 7:36-8:3,"42,43",,,,39,,,,,,,,,Ezekiel 17:22-24 ,,"92:1-4,12-15*",,,,"2 Corinthians 5:6-10,(11-13),14-17 ",,Mark 4:26-34,,,,,,,1 Samuel 15:34-16:13,,20,,,,"2 Corinthians 5:6-10,(11-13),14-17",,Mark 4:26-34,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,30,Sunday between 12 and 18 June inclusive ,,,,,C,Su,,,,,,,,,,Deuteronomy 10:12-11:1,,Acts 23:12-35,,,Genesis 13,,Mark 4:21-41,,,49,,,,52,53,,,,,,,,"2 Samuel 11:26-12:10,13-15",,32,,,,Galatians 2:15-21,,Luke 7:36-8:3,,,,,,,"1 Kings 21:1-10,(11-14),15-21a",,5:1-8,,,,Galatians 2:15-21,,Luke 7:36-8:3,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,31,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,32,,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,33,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,34,,,,,,,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,35,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,36,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,37,Sunday between 19 and 25 June inclusive ,,,,,A,Su,,,,,,,,,,Deuteronomy 11:1-15,,Acts 27:1-12,,,1 Samuel 24:1-17,,Luke 14:12-24,,,49,,,,46,48,,,,,,,,Jeremiah 20:7-13,,"69:8-11,(12-17),18-20*",,,,Romans 6:1b-11,,Matthew 10:24-39,,,,,,,Genesis 21:8-21 ,,"86:1-10,16-17*",,,,Romans 6:1b-11 ,,Matthew 10:24-39,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,38,Sunday between 19 and 25 June inclusive ,,,,,B,Su,,,,,,,,,,Deuteronomy 11:1-15 ,,Acts 27:1-12,,,Jeremiah 10:1-16,,Romans 11:25-36 ,,Luke 8:26-39,48,,,,49,,,,,,,,,Job 38:1-11,,"107:1-3,23-32*",,,,2 Corinthians 6:1-13 ,,Mark 4:35-41,,,,,,,"1 Samuel 17:(1a,4-11,19-23),32-49 ","1 Samuel 17:57-18:5,10-16",9:9-20,133,,,2 Corinthians 6:1-13,,Mark 4:35-41,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,39,Sunday between 19 and 25 June inclusive ,,,,,C,Su,,,,,,,,,,Deuteronomy 11:1-15,,Acts 27:1-12,,,Genesis 24:1-27,,Mark 5:21-43,,,"55:1-16,18-21",,,,57,50,,,,,,,,Isaiah 65:1-9,,22:19-28,,,,Galatians 3:23-29,,Luke 8:26-39,,,,,,,"1 Kings 19:1-4,(5-7),8-15a",,"42, 43*",,,,Galatians 3:23-29,,Luke 8:26-39,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,40,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,41,,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,42,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,43,,,,,,,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,44,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,45,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,46,Sunday between 26 June and 2 July inclusive,,,,,A,Su,,,,,,,,,,Deuteronomy 15:1-11,,"Acts 27:(13-32),33-44",,,1 Samuel 28:3-19,,Luke 17:20-37,,,"52,53",,,,50*,,,,,,,,,Jeremiah 28:5-9 ,,"89:1-4,15-18*",,,,Romans 6:12-23,,Matthew 10:40-42,,,,,,,Genesis 22:1-14,,13,,,,Romans 6:12-23 ,,Matthew 10:40-42,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,47,Sunday between 26 June and 2 July inclusive,,,,,B,Su,,,,,,,,,,Deuteronomy 15:1-11,,"Acts 27:(13-32),33-44",,,Jeremiah 11:1-14,,Romans 13:1-10,,Luke 9:51-62,56,,,,53,52,,,,,,,"Wisdom of Solomon 1:13-15,2:23-24",Lamentations 3:23-33,,30,,,,2 Corinthians 8:7-15,,Mark 5:21-43,,,,,,,"2 Samuel 1:1,17-27",,130,,,,2 Corinthians 8:7-15,,Mark 5:21-43,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,48,Sunday between 26 June and 2 July inclusive,,,,,C,Su,,,,,,,,,,Deuteronomy 15:1-11,,"Acts 27:(13-32),33-44",,,Genesis 27:1-40,,Mark 6:1-6,,,64,,,,60,"59:1-6,18-20",,,,,,,,"1 Kings 19:15-16,19-21",,16,,,,"Galatians 5:1,13-25",,Luke 9:51-62,,,,,,,"2 Kings 2:1-2,6-14",,"77:1-2,11-20*",,,,"Galatians 5:1,13-25",,Luke 9:51-62,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,49,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,50,,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
